id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUNkbk1IeTF3RRAB,Great place for Shawarma,a month ago,09:05.7,5,Riaz Mohammed,0,https://www.google.com/maps/contrib/113720462754166218580/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUN0Zy1lRWV3EAE,,a month ago,09:05.7,5,krishna telapudi,1,https://www.google.com/maps/contrib/113483123555402158552/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURONmQ3Vll3EAE,"I trued their chicken shawarma wrap and it was so good. The quantity was good as well. The service was also good. If you are looking for a good shawarma, this is a spot that you can try!!!",a month ago,09:05.7,5,Neby Mariam Varghese,56,https://www.google.com/maps/contrib/114840616650231311604/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUROeG9pbkVREAE,,a month ago,09:05.7,1,Test Test,0,https://www.google.com/maps/contrib/106814247367563666251/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQxeDVyN3dnRRAB,Good food and good service.,2 months ago,09:05.7,5,Lucas Tome,0,https://www.google.com/maps/contrib/117566877258401528061/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMxbXVlZ1V3EAE,"The hummus is passable, but not as good as in Israel.",2 months ago,09:05.7,1,Guardian Forever,0,https://www.google.com/maps/contrib/101155835589441671134/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURWNXJpUlJBEAE,,3 months ago,09:05.7,5,Shashank Kuber,0,https://www.google.com/maps/contrib/110061376502241978006/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURWcHZfT2tRRRAB,,3 months ago,09:05.7,5,Rahul Muvvala,12,https://www.google.com/maps/contrib/107501888763646415569/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURsa0xQRHlRRRAB,Really disappointed in this place. I got the chicken shawarma wrap- the chicken tastes strange ..  very little of it in the wrap and also the veggies and pita are stale . …,3 months ago,09:05.7,2,Monazza Khokhar,15,https://www.google.com/maps/contrib/117822200349390880987/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNsaGVQeXdnRRAB,,3 months ago,09:05.7,4,haris hasan,0,https://www.google.com/maps/contrib/117143921435904121187/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNsbHJ5aC13RRAB,,4 months ago,09:05.7,4,Graydon Smith,0,https://www.google.com/maps/contrib/110631833537375292314/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNsaXRHUGxBRRAB,Great food and great service,4 months ago,09:05.7,4,David O'Donovan,0,https://www.google.com/maps/contrib/116555308769932266813/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURGdFlENnJnRRAB,Nice quick place for Mediterranean food. Limited selection but the chicken shawarma was good. Value was OK. …,4 months ago,09:05.7,4,Gil Elevazo,201,https://www.google.com/maps/contrib/115659493645282598931/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNGalBmTmhRRRAB,"Tried the lamb wrap, portion was insanely small compared to the pita bread, not sure if chicken is also like that but reading the reviews, I don't wanna find out. This is a last resort option and nothing else.",4 months ago,09:05.7,2,Samin Hossain,0,https://www.google.com/maps/contrib/102985155488831863814/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURadkxLOGl3RRAB,"Very good food, quick service and the portions are pretty big.",5 months ago,09:05.7,5,H Tayeh,0,https://www.google.com/maps/contrib/114622776493236833694/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURaaklfRmZ3EAE,Love this place and seriously believe this is the best shawarma Ever I had.. Great service and tasty Food,5 months ago,09:05.7,5,thiru thaduka,2,https://www.google.com/maps/contrib/117031304485680188544/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURwMVBHYXJ3RRAB,,7 months ago,09:05.7,5,Malaika,14,https://www.google.com/maps/contrib/112830883431655853524/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURwaE9LazVnRRAB,Cold dishes; bad reception,7 months ago,09:05.7,1,Redouane Ameziane,0,https://www.google.com/maps/contrib/115380355661069277469/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNwcTRmNnd3RRAB,The food tasted good but gave me an upset stomach. The chicken is definitely not fresh,7 months ago,09:05.7,1,Anoop Chander,50,https://www.google.com/maps/contrib/108215130504644251564/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNwaHVmUlRREAE,Not a great experience. I work in the building so I have went a couple times. The shop is usually short staffed with only 1-2 people working even during the lunch rush. There is often a line of 10+ people making the wait time long. The food …,7 months ago,09:12.0,2,Nick Williams,1,https://www.google.com/maps/contrib/102113504700617088021/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNwaE11eVFnEAE,Great tasting food. I ordered the lamb kebab - both wrap and plate with rice and the lamp tastes great. The portions are generous and the sauce is spicy and very favourable. The service is very quick and friendly. Really love this place.,7 months ago,09:12.0,5,Maha Abu Ghoush,32,https://www.google.com/maps/contrib/103067674213522446953/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURKdC1hR1FBEAE,,7 months ago,09:12.0,1,Kanika Sharma,0,https://www.google.com/maps/contrib/103687041068796521551/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNKdTZTY1B3EAE,Great food,8 months ago,09:12.0,5,Ahmad Hijazi,0,https://www.google.com/maps/contrib/109025707246612343141/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNRMTVETGZREAE,"Not what I expected. Falafels were made in old oil (strong burned taste), and many communication barriers with the staff caused some issues with the orders and overall ability to conduct transactions.",8 months ago,09:12.0,2,Chris Florida,137,https://www.google.com/maps/contrib/116826556182866964749/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUR4Ml9tTGJBEAE,,9 months ago,09:12.0,1,Lemontin Sardrood,4,https://www.google.com/maps/contrib/116014932705979296733/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUR4eUtpMEN3EAE,"Food Portions were super small, the lady working tries to put as less food as possible. Overpriced in terms of quantity, would not recommend or visit again.",9 months ago,09:12.0,2,Prabh Singh,7,https://www.google.com/maps/contrib/108945501799762180599/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUN4NmNXSUZREAE,,10 months ago,09:12.0,1,Chao Li,13,https://www.google.com/maps/contrib/112325559397366095253/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURSa19MUzV3RRAB,Don't go to this place. The chicken shawarma is not fresh 🤮 …,10 months ago,09:12.0,1,Nagoor Khasim Shaik,31,https://www.google.com/maps/contrib/108585207701068770665/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURodjlEeC1nRRAB,"Excellent food! My favorite place to have lunch, eat here almost every day!",a year ago,09:12.0,5,Brian Pearl,0,https://www.google.com/maps/contrib/113593577968595539687/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURoNDV1Ymt3RRAB,"Don’t go to this place, they charged me $17 for a platter and barely gave me any food. I finished eating in 5 min, there was barely any chicken, it was like eating plain rice. Wish I could give a 0/5 instead.",a year ago,09:18.3,1,Pratik Saha,1,https://www.google.com/maps/contrib/104328651097953819701/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURBdnFlQVJ3EAE,"Do not come! The chicken shawarma is so HARD because we were served shawarma that was at least half a day old, also burnt! …",a year ago,09:18.3,1,Tariq Abdulhadi,59,https://www.google.com/maps/contrib/106542897206376634457/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQtcTdhVHpRRRAB,Falafel wrap is good.,a year ago,09:18.3,4,Ripul,63,https://www.google.com/maps/contrib/108266903215245897291/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQtdEplNHNnRRAB,"I was frequently visiting this place in 2016. At that time the owners and food was different. Last time visited this place last week and badly observed the food quality is worse, service persons are changed. I will not go this place anymore.",a year ago,09:18.3,2,alexkal63,43,https://www.google.com/maps/contrib/108655312188714567360/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMtbDVicVdnEAE,Extremely overpriced and presentation is a mess. 18 dollars for a shawarma that was not properly wrapped. It falls apart midway everytime. Not going back. Don’t taste any garlic which is key in a shawarma.,a year ago,09:18.3,1,K P,0,https://www.google.com/maps/contrib/109846626076943940771/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUMtMmJHTndnRRAB,,a year ago,09:18.3,3,Sandro Antao,616,https://www.google.com/maps/contrib/112517456393542749812/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMtaWRfYUF3EAE,I Honestly love the one at CNE the most than here.  I like the food and it was good at this place but how did the total came out to …,a year ago,09:18.3,2,Jennifer Ly,28,https://www.google.com/maps/contrib/112009592410981437941/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUMtMnRUTDFBRRAB,"I took a take out a chicken shawarma plate to go for lunch, the staff were very unhappy and they were extremely cheap with their portions. The food was not even that great. I will not recommend nor return.",a year ago,09:18.3,2,JAY KAY,196,https://www.google.com/maps/contrib/113853477898215877154/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMtbXZydWNBEAE,Was expecting more quantity for the price. Tasty but very less chicken. A random giant 🥔 though. …,a year ago,09:18.3,3,Mustafa Ansari,194,https://www.google.com/maps/contrib/108397249495562303349/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURlOUxYQzNnRRAB,Subpar and lacking flavour... After a dollar tip I paid a little over $17 for a Shwarma Plate that was skimpy on chicken or anything that made this place stand out. I'd pass as there are better options close by.,a year ago,09:18.3,2,Darryl Spencer,93,https://www.google.com/maps/contrib/110170114341951095923/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNlX2VQNklnEAE,"Decent food. Ordered chicken shawarma wrap , chicken quantity was very small. I have had shawarma in more than hundred locations in and around Toronto, so I can confidently say the chicken quantity placed inside the wrap was very small",a year ago,09:24.7,4,Sakthi,81,https://www.google.com/maps/contrib/103349824849478207684/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUR1aFptcHVnRRAB,I had them two years ago at CNE and the shawarma was 10/10 I couldn’t wait to go back the next year till covid hit. …,a year ago,09:24.7,1,Leeyuhxo,2,https://www.google.com/maps/contrib/110930821699944790861/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUN1Z2NpMnZnRRAB,"Had the lamb kofta at lunch and the place was barren. Salad, rice and kofta were excellent, potato a bit bland for my liking but overall excellent place to get some middle eastern food. These guys deserve a way higher rating than the 3.3 stars here.",a year ago,09:24.7,5,Alex Lee,119,https://www.google.com/maps/contrib/110735101107841780384/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURPNTllQ09REAE,This has to be the absolute best shawarma I have ever tried no question. All those chains like Osmows or Lazeez lack in the taste and have most of the taste in their sauce. Although every part of Anoush’s shawarma is fresh and delicious. …,a year ago,09:24.7,5,Monet,0,https://www.google.com/maps/contrib/110608745125179606121/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURPcDYtZTRnRRAB,,a year ago,09:24.7,4,Leonardo Machado,30,https://www.google.com/maps/contrib/105892460799753649669/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURPbXRUOFVBEAE,,a year ago,09:24.7,4,Dhruv Laroia,42,https://www.google.com/maps/contrib/114926080408504326246/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUMyXzlXZHl3RRAB,"Great food and nice ambiance. If you are close to waterfront, you can quickly grab some nice food here.",a year ago,09:24.7,5,Prince Singh,7,https://www.google.com/maps/contrib/111783900617051160057/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMyMi1XdVVREAE,Shawarma is really good…,a year ago,09:24.7,5,Poly Baby,5,https://www.google.com/maps/contrib/111549535555111412535/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURtc2VXbUZBEAE,"Food was good, portion size was good but my platter came with no potatoes even though it said it would so that was the only disappointment",2 years ago,09:24.7,4,Mark A,0,https://www.google.com/maps/contrib/113720970198826856359/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURheXB6MUR3EAE,,2 years ago,09:24.7,4,Brandon Randell,7,https://www.google.com/maps/contrib/117536059586019990007/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQ5N3FPWXB3RRAB,,4 days ago,09:50.8,4,Sourabh SJ,104,https://www.google.com/maps/contrib/115106120548627432351/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQ5LXUycTZRRRAB,"Very tasty food and good service, very balanced food with good quality!",5 days ago,09:50.8,5,Denis Tsapenko,4,https://www.google.com/maps/contrib/106629754276150291911/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUM5dzhIY01REAE,"It's the worst place I've ever been, the food is not good and the restaurant owner is dishonest, I asked for 3 plates to take away so I didn't see what he put in them until my arrival at the hotel. 3% chicken and 97% onion, the children were sad they had to go and buy elsewhere for the second time, I don't recommend it to anyone.",a week ago,09:50.8,1,Zoubir Hassaine,1,https://www.google.com/maps/contrib/114414984592077086018/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURkbzlUM293RRAB,"Man who served me looked like young Nicolas Cage and made my heart palpitate. He made fresh falafel in front of me, and at that moment I knew this would be love at first bite. Would consider catering my wedding food from here (my wedding with nic cage that is)",3 weeks ago,09:50.9,5,George Simon,3,https://www.google.com/maps/contrib/115661936851946866091/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNkMWRlVEtnEAE,Been a customer for over 10 years. Definitely an amazing shawarma place.,a month ago,09:50.9,5,William Chu,2,https://www.google.com/maps/contrib/109487064326495501533/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNkcUpPLXRRRRAB,"The emotion I felt as I stepped in here is just unmatched in places I try and eat at in the city, but there area few you just have to really look and talk. Those who know and eat at this place are good real people and we are here. So please …",a month ago,09:50.9,5,Enzo,0,https://www.google.com/maps/contrib/104294615304142115876/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNkcU9PeWhRRRAB,"the overall environment in this place is just a welcoming happy going, family man owned business. These types of people are making todays world revolve, and we need more people like this man behind the cashier with a heart, and for that I thank him. So pls come eat here and talk.",a month ago,09:50.9,5,gabe antillon,0,https://www.google.com/maps/contrib/109308819656445795892/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNka0xiYUJREAE,,a month ago,09:50.9,5,Mohamed Azmathullah,7,https://www.google.com/maps/contrib/102054813261531350583/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUR0cklPR1dREAE,,a month ago,09:50.9,1,A S Orny,0,https://www.google.com/maps/contrib/103188427529375181183/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURON2V1akJREAE,"I hate this restaurant foods. Tonight I was so hungry and I bought Quarter chicken with rice, oh bro it’s very bad food no buddy eating this food.",a month ago,09:50.9,1,Babur Nasrat,0,https://www.google.com/maps/contrib/117902934202385501050/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNOai1TZjh3RRAB,Iman is simply the goat,2 months ago,09:57.1,5,Henry Gallagher,0,https://www.google.com/maps/contrib/103541339278014846929/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNOcC1ISUtREAE,,2 months ago,09:57.1,1,Adam,0,https://www.google.com/maps/contrib/108270817233453052617/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNOdnRhWGZnEAE,,2 months ago,09:57.1,5,Nirmay Narayan,0,https://www.google.com/maps/contrib/117774827459660546407/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUQyNWZXQldREAE,Best in Toronto.  Chicken is super juicy and owner is such a nice guy,2 months ago,09:57.2,5,Jordan Lazaruk,6,https://www.google.com/maps/contrib/102057209163137253299/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUMxLXBPbnFRRRAB,Best Shawarma in Downtown!,2 months ago,09:57.2,5,Ross M,0,https://www.google.com/maps/contrib/101656793308243913830/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURWaGN1cEhnEAE,"Paid with card and got charged 16.95 for a 5.99 shawarma wrap combo, that’s more than the platters.",3 months ago,09:57.2,1,Ryan Khuu,0,https://www.google.com/maps/contrib/102482502872139898111/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURWMXJYVXlnRRAB,,3 months ago,09:57.2,1,Tahshin Shahriar,0,https://www.google.com/maps/contrib/101569132332792844130/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURWMXBXenJRRRAB,,3 months ago,09:57.2,1,Samih Wadi,0,https://www.google.com/maps/contrib/106407319255828606217/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNWNzd1T0l3EAE,Nice service. And very kind cashier with great vibes! Thank you again!,3 months ago,09:57.2,5,Seth G,0,https://www.google.com/maps/contrib/102052686133461732184/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURseTgzWVd3EAE,"The $4 shawarma is some of the best value I've seen in any food in Toronto. It tastes great and is cheap, what else could you want.",3 months ago,09:57.2,5,Kanchan Shrestha,26,https://www.google.com/maps/contrib/101486342584769677725/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURseGFqOXFBRRAB,,3 months ago,10:03.4,5,Elaine Wang,22,https://www.google.com/maps/contrib/104300195114876853610/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNodU4tbkhREAE,Good food!!,3 months ago,10:03.5,5,Ritesh Lalit,1,https://www.google.com/maps/contrib/108431614310413452651/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURsb3I2WTBBRRAB,"Decent price but tiny portions. For girls I've noticed after trying here a few times that he gives us smaller portions than got guys. The amount of meat and fillings is so small. We got fries and he put maybe 15 in the large size, not …",3 months ago,10:03.5,3,SaraLi Forouzanfar,263,https://www.google.com/maps/contrib/117363760870037588159/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNsLUk3aXV3RRAB,"Best Shawarma Place in town. I can guarantee $4 shawarma, I have them everyday.Owner Iman is an angel.",3 months ago,10:03.5,5,Blake Wayne,6,https://www.google.com/maps/contrib/107237812272869520499/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNscXNQVk1nEAE,We used to come here 5 years ago and we recently visited and the owner still remembered us and our order. The service is as great as ever and so is the value.,4 months ago,10:03.5,5,B Velasco,2,https://www.google.com/maps/contrib/113389908965073299899/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURGczl6U3pRRRAB,,4 months ago,10:03.5,5,Alex Lai,0,https://www.google.com/maps/contrib/107289281397050157369/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURGOXBqekJnEAE,,4 months ago,10:03.5,5,Christopher Petherick,0,https://www.google.com/maps/contrib/105421041790849113015/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNGZzdIZG9BRRAB,"The food served here is disgusting, I highly advice and inform you to stay away from this place, don’t be fooled by the cheap prices, the guy working on October 31, 2023 is disgusting filthy, as I was waiting for my order, he was touching …",4 months ago,10:03.5,1,Ajmir Naz,0,https://www.google.com/maps/contrib/100908022555782032024/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQ1c2VHNmpBRRAB,Shawarma wrap was small and the taste was bland and it was cold… overall worst shawarma experience i ever had in downtown Toronto,4 months ago,10:03.5,1,Masood Khan,5,https://www.google.com/maps/contrib/112100489468675127902/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUQ1MFpXYk1BEAE,"Terrible taste - food was not hot, no flavour and did not look very clean inside. On a Saturday, little to no meat left on the skewers and all food had to be reheated. Don’t bother going here.",4 months ago,10:03.5,1,Lara Willis,42,https://www.google.com/maps/contrib/114953455395341848871/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUQ1a2R6elN3EAE,This was the worse Shawarma sandwich I have ever eaten in my life!  The chicken had no flavor or seasoning was not authentic at all this sandwich was a disrespect to the middle east. The sauce had no taste and to top it off shredded green …,4 months ago,10:09.9,1,Dimmy101318 dimmy,47,https://www.google.com/maps/contrib/102744225032707264888/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQ1cW8zdnJnRRAB,Mostly flavorless shawarma. Even for 4$ it isn't really worth it. Not sure where the meat came from because it wasn't cut off the skewer while we were there at least.,4 months ago,10:09.9,2,Mark Stratti,36,https://www.google.com/maps/contrib/111451402618783819230/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQ1dklQcmtRRRAB,"Chicken flavor could be a bit better, however value and great customer service makes it a five star shawarma place!! goated",5 months ago,10:09.9,5,Elvis,0,https://www.google.com/maps/contrib/117654009609857226574/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUM1c2NESzZBRRAB,"Simply the best! The owner is super friendly, he remembered our order since the first time we ate there. We became regular, his food is very comforting and a great way to have a cheap, accessible, and delicious lunch!",5 months ago,10:09.9,5,Gyvr,20,https://www.google.com/maps/contrib/115771047302960555184/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURaczl6UWNnEAE,"Saw the 3.99 shawarma promotion, while hesitant I gave it a try cause YOLO. Given great service and great quality shawarma both chicken and beef. This is a great spot for a cheap eats",5 months ago,10:09.9,5,Brooks N,0,https://www.google.com/maps/contrib/103886436757038330739/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURaeVlibi1RRRAB,Very polite and quick service.,5 months ago,10:09.9,5,Taskin Abdur-Rahman,0,https://www.google.com/maps/contrib/111223717588809385160/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURac0xUendRRRAB,Very tasty and fast and good service! Always happy ☺️,5 months ago,10:09.9,5,Sam F,61,https://www.google.com/maps/contrib/110988597009056508665/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURac0lUNWlBRRAB,Made me sick .  Large shawarma is the size of small basically. I was still hungry after eating it. And also the place gives bad vibes .,5 months ago,10:09.9,1,Artur Talkowski,0,https://www.google.com/maps/contrib/114605209657872458747/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNaejdHa2F3EAE,"everything you want in a shawarma place. cheap tasty food, good service",6 months ago,10:09.9,5,Jaden Ho,0,https://www.google.com/maps/contrib/113571072535617683157/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNaeDV1X3ZRRRAB,"The food and service is good. But as a vegetarian, I was disappointed that they charge me $8.50 for a falafel wrap when the beef or chicken shawarma is $3.99 plus tax. …",6 months ago,10:09.9,3,Saumya Banker,0,https://www.google.com/maps/contrib/105540319252749865686/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNabXRqcEpBEAE,Good price and good service,6 months ago,10:16.3,5,Saalik Baloch,0,https://www.google.com/maps/contrib/112465554892823539672/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNaZ3NTRUF3EAE,Love their vegetarian falafel wraps!!,6 months ago,10:16.3,5,Chetan Shetty,0,https://www.google.com/maps/contrib/117108063140417011372/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURwN2VIQ2l3RRAB,"The best 4 dollars I have ever spent on food. I didn’t noticed that it was closing time when I entered, but the worker prepared my food really nicely. Definitely my new go to place.",6 months ago,10:16.3,5,Alper Duman,35,https://www.google.com/maps/contrib/103991041006011274424/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURwbGVPOG13RRAB,,6 months ago,10:16.3,5,Natnael Aklilu (Nati),0,https://www.google.com/maps/contrib/100857368705898227901/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURwc1lhdU5BEAE,,6 months ago,10:16.3,5,Janat Baig,0,https://www.google.com/maps/contrib/114730232391063021923/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURwLXQyV0RnEAE,,7 months ago,10:16.3,5,wkwkwk sksksk,0,https://www.google.com/maps/contrib/112732753851427801980/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNwc3Vha3F3RRAB,"Got a jumbo shawarma, it was pretty small And for $12 it's expensive too for a small shawarma Although the taste was pretty good",7 months ago,10:16.3,2,William,371,https://www.google.com/maps/contrib/108933022916748714618/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURKM3BtQmNBEAE,Service provided by the hostess is very well. The food is acceptable and the place is dark and sad.,8 months ago,10:16.3,3,Juan Carlos Castro,202,https://www.google.com/maps/contrib/113427932622364989970/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNKOTRpbHRnRRAB,The food here is absolutely amazing and the service is fantastic!!,8 months ago,10:16.3,5,Ashlin Roberts,0,https://www.google.com/maps/contrib/105433901541737247963/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNKMU95RGpnRRAB,,9 months ago,10:16.3,1,Ehtesham Tariq,0,https://www.google.com/maps/contrib/111560306166033475038/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNoaXNMcmVREAE,,a year ago,10:42.3,1,ahmad shalash,0,https://www.google.com/maps/contrib/114176134368758474062/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUMybnBDRTlBRRAB,We miss the Saucey !,a year ago,10:42.3,5,Rose Honsberger,2,https://www.google.com/maps/contrib/111788725992178883558/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNzNFkyNmVBEAE,"I went on 2 separate occasions and was disappointed both times. I asked if they had garlic sauce, and they said yes and then proceeded to make my wrap without garlic sauce. They did this both times, which makes it seem intentional and that …",4 years ago,10:42.3,1,Saf,0,https://www.google.com/maps/contrib/106023468741997010545/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNzc3ZxYnN3RRAB,Went to order salad from Mars building and lady behind counter was cleaning and sweeping with a broom. She went to serve me without hand washing or wearing CLEAN gloves!,4 years ago,10:42.3,1,Joanne Mary,0,https://www.google.com/maps/contrib/115646966605771483699/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURNbF83VXFRRRAB,"Customer service is downright terrible! Small portions, food is barely edible. Insult to shawarma.",4 years ago,10:42.3,1,Hafiz Shariff,289,https://www.google.com/maps/contrib/106343590044838442190/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNNajc2QWV3EAE,Staff were so friendly to me and answered all my questions. Located in the MARS. building adjacent to the Toronto General Hospital. Serving Middle eastern cuisine.,4 years ago,10:42.3,4,TP G.,"1,826",https://www.google.com/maps/contrib/102884814698418699128/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMwd291amZnEAE,"If you're looking for a decent, convenient lunch under ten dollars, the small chicken shawarma over rice with potatoes and salad would be my recommendation. The staff is really friendly, and they work really efficiently even during rush hours.",4 years ago,10:42.3,4,Danbee Eom,40,https://www.google.com/maps/contrib/103926171048751101148/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUMwME9tUDVRRRAB,,4 years ago,10:42.3,3,Al H,129,https://www.google.com/maps/contrib/100158436453807749685/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNVZ3FmOXl3RRAB,,4 years ago,10:42.3,4,Ann Meyer,18,https://www.google.com/maps/contrib/118146560163700792284/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURrOGRlSGdRRRAB,,4 years ago,10:42.4,3,Anthony Cogliano,136,https://www.google.com/maps/contrib/100412077943060954665/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUM0eU1mUXl3RRAB,"I just had a so called, ""chicken shawarma platter"" tortured and overrun by a cheap salad. I love chicken shawarma but this is no chicken shawarma!!!",4 years ago,10:42.4,1,Adrian Lucaci,0,https://www.google.com/maps/contrib/114475293770087539690/reviews?hl=en,
