id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,restaurant
ChZDSUhNMG9nS0VJQ0FnSUQ5c0xxdlN3EAE,"Having dined at Petro82, a Greek restaurant renowned for its seasonal seafood, I can confidently say that this upscale establishment delivers exceptional Mediterranean cuisine. From our attentive server, Kaj, to the chef's expert …",a week ago,13:43.7,5,Tariq Merchant,125,https://www.google.com/maps/contrib/106918822744860239383/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChdDSUhNMG9nS0VJQ0FnSUM5Xzdmdi1BRRAB,"The entire experience was wonderful! From the service to the food, incredible. Recommend the octopus, lamb chops, and definitely the moussaka. Very different from the traditional style, yet still delicious!",a week ago,13:43.7,5,Sebastian Mazewski,0,https://www.google.com/maps/contrib/112979753396937525447/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChdDSUhNMG9nS0VJQ0FnSUM5dzgyQXRBRRAB,Amazing dinner. First class experience. There were a big noisy company in the restaurant and hostess kindly suggested us to sit in more quiet corner. …,a week ago,13:43.7,5,Anna Ivanova,3,https://www.google.com/maps/contrib/101836428183208714240/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChdDSUhNMG9nS0VJQ0FnSUM5ZzUyVm9BRRAB,Amazing personalized service and food worth spending time with family and friends,a week ago,13:49.9,5,Steven Poirier,0,https://www.google.com/maps/contrib/111196628811543575834/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSUM5NmNyemNnEAE,"Shared plates and mains, absolutely fantastic! Incredibly skilled chef, and our party of 10 agreed it was the best meal!",a week ago,13:49.9,5,Nowell Seaman,0,https://www.google.com/maps/contrib/114628059145731940349/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSUM5NmRLaE93EAE,"Chef Tony and service with Kajal was amazing. We were a large group and the experience was engaging and the food was beyond delicious. Encouraging you to order family style to share so you can try multiple options. Top picks are the butter beans and the lamb, along with the fish,",a week ago,13:49.9,5,Shannon Heincke,0,https://www.google.com/maps/contrib/112845177594948198596/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSUM5dnNiWld3EAE,Branzino was great! They debone it which I thought was awesome.,2 weeks ago,13:49.9,4,Lauren Mai,10,https://www.google.com/maps/contrib/113443394020830845003/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSUM5M3JlU0F3EAE,Amazing dining experience! Best service in all of Toronto. Highly recommended.,2 weeks ago,13:49.9,5,Todd Perrine,0,https://www.google.com/maps/contrib/108198698395204388720/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSUM5N3VYbUx3EAE,,2 weeks ago,13:49.9,5,Athanasia Kokkoni,25,https://www.google.com/maps/contrib/102883460675654419974/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSUM5ckl1Y0ZnEAE,"Great upscale Greek Restaurant. The calamari and octopus appetizers were magnificent. Our server Enver was super friendly, helpful and efficient. The fresh seafood offerings were incredible. Tony the head chef was great at explaining the …",2 weeks ago,13:49.9,5,Mike P,2,https://www.google.com/maps/contrib/110012353863544905310/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChdDSUhNMG9nS0VJQ0FnSUM5OUxyS3VnRRAB,Highly recommend for fresh seafood! Excellent quality🙂🙂 …,2 weeks ago,13:49.9,5,Joy Namkung,31,https://www.google.com/maps/contrib/107760360616064707938/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChdDSUhNMG9nS0VJQ0FnSUM5dExYMnpBRRAB,,2 weeks ago,13:49.9,5,Alex Epaminondas,0,https://www.google.com/maps/contrib/109318588061984222142/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSUM5aEx1bWJnEAE,"Went for a birthday dinner tonight. While the food was good, I mentioned in my reservation that it’s a birthday and then the second time I came to the server, to make sure they can arrange a dessert with a candle, which we ordered, just for …",2 weeks ago,13:49.9,3,Elena Vel,1,https://www.google.com/maps/contrib/111854465958700422009/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSUNkX3RuZ1pBEAE,UPDATE (3/1/2024): We came back to finally try the moussaka and of course the ek-mek but to also give the service another chance (being that we initially came on a busy night). …,2 weeks ago,13:56.1,4,Christine Pham,16,https://www.google.com/maps/contrib/111923209845812962811/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSURkaDhfbFVnEAE,thank you. our server kajal was amazing! she was so nice and helpful,3 weeks ago,13:56.1,5,Liana Packer,0,https://www.google.com/maps/contrib/115516009037093776508/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChdDSUhNMG9nS0VJQ0FnSURkNWFfRTh3RRAB,Chef Tony went above and beyond.  The fresh fish market was an excellent choice. …,3 weeks ago,13:56.1,5,Geoff Douglas,0,https://www.google.com/maps/contrib/104608804316102964364/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChdDSUhNMG9nS0VJQ0FnSURkMmNxdG13RRAB,"Petros82 in Toronto is a culinary gem that delights the senses with its impeccable dishes and warm hospitality. From the moment we stepped in, we knew we were in for a treat. The food was simply outstanding; every dish we ordered, …",3 weeks ago,13:56.1,5,Shilpa Williams,19,https://www.google.com/maps/contrib/110372516165480487998/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChdDSUhNMG9nS0VJQ0FnSURkbWZ6eC13RRAB,"Astonishing experience! I was welcomed by Betty who was very professional, bright and considerate. She offered many recommendations as it was our first time visiting the …",3 weeks ago,13:56.1,5,B Lee,2,https://www.google.com/maps/contrib/101647245329837624134/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChdDSUhNMG9nS0VJQ0FnSURkbWR5bXp3RRAB,Amazing experience! Was recommended by a colleague at work and decided to give it a shot. Our waitress Betty was such a sweet heart and really went the extra mile. Chef Tony was also very knowledgeable and presented us all the seafood and made the experience fun. Seafood was fresh and the whole experience was just super fun!,3 weeks ago,13:56.1,5,Mindy Xu,0,https://www.google.com/maps/contrib/111903853220592215221/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSURkdnRXYmR3EAE,,3 weeks ago,13:56.1,5,Ari Levin,0,https://www.google.com/maps/contrib/102712220695163636239/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSURkM3FPNkt3EAE,,3 weeks ago,13:56.1,5,Firas Nicolas,0,https://www.google.com/maps/contrib/106156807225270576725/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSURkMXJyNlR3EAE,"We visited Petros82 last night with a group of 8. I can't say enough good things about our experience and about the food. It was fantastic! Our menu was prix fixe. Some of my favorites were the heirloom beet salad (best I've ever had!), the …",3 weeks ago,13:56.1,5,Carrie Siewert Sylvester,0,https://www.google.com/maps/contrib/116844034288881997307/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSURkeE95eFJnEAE,Thank you Chef Tony and Kajal for an amazing evening. The food was delicious ❤️,4 weeks ago,13:56.1,5,Ionela-Maria Florescu,2,https://www.google.com/maps/contrib/102516867104711816460/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChdDSUhNMG9nS0VJQ0FnSURkLUtxYy13RRAB,"Great atmosphere. Best seafood dishes in Toronto The red snapper was excellent, the best I've ever had. Scallops were incredible, …",a month ago,14:02.3,5,Big Cheese,7,https://www.google.com/maps/contrib/117966682953869243637/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSURkLU1pRGJBEAE,"Recently dined in at Petros 82. The food and atmosphere were amazing. We ate the red snapper, scallops and kale salad which was delicious and perfectly cooked.  Our server was great, very friendly and efficient. Great place for a date or a night out with friends. Will not disappoint.",a month ago,14:02.3,5,Magdalena Karmali,0,https://www.google.com/maps/contrib/110562667905014354482/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSURkd0plVE5BEAE,"Very tasty menu, large portions, nice service. I’m not a huge fan of the bright lighting on the second floor, but it provides a nice view from the balcony. Definitely try their “pringles” as an appetizer.",a month ago,14:02.3,5,Julia K,0,https://www.google.com/maps/contrib/108936129536896414148/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChdDSUhNMG9nS0VJQ0FnSUNkNTZPTHZ3RRAB,"Surprisingly incredible fish. If you come here get.on.the.fish. All of the dishes were perfect, the octopus less so unfortunately, but everything else was actually mind blowing. I’ve not had fish this well prepared in …",a month ago,14:02.3,5,sahar H,21,https://www.google.com/maps/contrib/108020779939354180099/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSUNkbS1yWlJ3EAE,One of the best restaurants in town! Everything was cooked to perfection,a month ago,14:02.3,5,Aria Rastgou,32,https://www.google.com/maps/contrib/100438008260948412525/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChdDSUhNMG9nS0VJQ0FnSUNkdHNXbHhnRRAB,First time visiting this place. Loved the food by chef Hari. The service from Kajal was extremely amicable. Would highly recommend this place to my friends.,a month ago,14:02.3,5,Amisha Verma,0,https://www.google.com/maps/contrib/104655316840863742065/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSUNkMXBLMFhBEAE,,a month ago,14:02.3,5,Tim Lee,0,https://www.google.com/maps/contrib/114024658482326949284/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSUNkd3V5X09BEAE,My place or yours?,a month ago,14:02.3,4,Colin ‘MinarchyMonarch’ MacArthur,0,https://www.google.com/maps/contrib/113588376364916061850/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChdDSUhNMG9nS0VJQ0FnSUNkNk1hT3pRRRAB,"Absolutely outstanding experience, hospitality and ambiance!  Will visit again soon!  A must try.",a month ago,14:02.3,5,Christie Nicolacopoulos,3,https://www.google.com/maps/contrib/112547625566906139148/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSUNkcU5PNkZ3EAE,"excellent food and service, thank u Enver!",a month ago,14:02.3,5,Peter Elefteriadis,25,https://www.google.com/maps/contrib/116653105744036351736/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSUNkME5PWWNBEAE,,a month ago,14:08.6,5,Victoria Chiefari,13,https://www.google.com/maps/contrib/110340932659429447504/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSUR0bjktR0p3EAE,"Kajal was wonderful and gave us a great experience that went above and beyond! Food was delicious, will definitely return!",a month ago,14:08.6,5,Zoe Da Silva,0,https://www.google.com/maps/contrib/104417348381817204820/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChdDSUhNMG9nS0VJQ0FnSUR0dDRYZGtBRRAB,"We have had two private corporate dinners at Petros82 and have only had great feedback from our guests. The team there was very accomodating with setup changes, additional guests. It is great they have AV on site where as other restaurants sometimes require you to rent from expensive providers. Would defintiely recommend.",a month ago,14:08.6,5,Erin Campbell,29,https://www.google.com/maps/contrib/117771968973202669508/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChdDSUhNMG9nS0VJQ0FnSUR0aTlUNXlnRRAB,"The service can definitely improve, the food is very average and below expectations. desert is good. The atmosphere is good too.",a month ago,14:08.6,3,Farnood Rashidzadeh,403,https://www.google.com/maps/contrib/104679646250553848856/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChdDSUhNMG9nS0VJQ0FnSUR0aHFqXzVBRRAB,"Tony Tony Tony! Executive chef, greeted and welcomed my Friends and I with love! Will be coming back! …",a month ago,14:08.6,5,Maria Alexander,0,https://www.google.com/maps/contrib/118399645360388363621/reviews?hl=en,,Ka Chi (Kensington Market) Korean Restaurant
ChZDSUhNMG9nS0VJQ0FnSUR0c29mUVNBEAE,"While I'm not one to write public reviews, Petros82 has inspired a first.......in that it provided for a""first-class and outstanding dining experience"". Each of our appetizers curated to perfection and presented with the European …",a month ago,14:08.6,5,Tano S.,0,https://www.google.com/maps/contrib/109450108170236244884/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUR0MHAzZ1R3EAE,"Food was solid but awful value. We went for Winterlicious so it was somewhat offset. On a regular evening, you would be getting fleeced. …",a month ago,14:08.6,2,Igor S.,0,https://www.google.com/maps/contrib/106410902607855304400/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUR0dkp6eE5REAE,Hands down the best fish ive had in toronto,a month ago,14:08.6,5,Jacqueline w,40,https://www.google.com/maps/contrib/101840885312603546257/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSUR0N0pTVXBnRRAB,"Amazing food, great wine and service! Betty was the best!!",a month ago,14:08.6,5,Gillian Kideckel,0,https://www.google.com/maps/contrib/103676190395743617437/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSUR0MUlTaXl3RRAB,"Petros 82 is an amazing restaurant! I had such a fantastic experience there. The fresh fish they served was absolutely delicious - you could really taste the quality. Chef Tony, had a fresh take with the Mediterranean menu infused with his …",a month ago,14:08.6,5,Tony,15,https://www.google.com/maps/contrib/107459829206054138145/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUQ5dWVxeVR3EAE,,2 days ago,14:33.6,4,Shadi Niakan,5,https://www.google.com/maps/contrib/108342550905288428651/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSUQ5eHA2MmdRRRAB,"We came here for my friend's birthday and Rudra took such good care of us.  She's such a vibe, and the food is fire! We loved our night here.",4 days ago,14:33.6,5,Kavita Musty,0,https://www.google.com/maps/contrib/106656472818768459710/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSURkdjVlbTBRRRAB,Lovely staff and yummy food!,3 weeks ago,14:33.6,5,Fatima Imran,5,https://www.google.com/maps/contrib/117285165785126835081/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUNkMDVQelJ3EAE,,a month ago,14:33.6,4,Chris Charles,0,https://www.google.com/maps/contrib/111261991068998071040/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUNkOWZ1Mk1REAE,Visited the place for dinner. Service was good but the menu was limited for the price. Also the atmosphere was dull to my taste.,a month ago,14:33.6,3,Mehul Bawa,31,https://www.google.com/maps/contrib/105678845911007860600/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUR0cjZ1LVV3EAE,,a month ago,14:33.6,5,Ali Ghadirli,5,https://www.google.com/maps/contrib/108598289237505348874/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSUN0Z0wyTnlnRRAB,"Service was very slow, took an hour to get a drink, then another 30 mins. Food seemed a bit overpriced (breakfast sandwich came with chips, not actual potatoes). Sound system was crackling during drag brunch songs. …",a month ago,14:33.6,2,Rob Sullivan,35,https://www.google.com/maps/contrib/112930305376251106236/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUROeWM2QUx3EAE,"This is the second time we have dined here while staying at The Anndore House Toronto and are already excited to return. The Restaurant Manager, Rudra and her team made sure that we were well cared for. So very accommodating and courteous, …",a month ago,14:33.6,5,Micheal,5,https://www.google.com/maps/contrib/103459213666825974423/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUROdU1Hc0NnEAE,,2 months ago,14:33.6,4,Zoe,50,https://www.google.com/maps/contrib/108161959688640211085/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSUNOZ2RfTjFnRRAB,"HONEST REVIEW - This place!!!! First, the vibe is just right whether you’re travelling solo, on a business or a special date…chic but not pretentious. Second, the service here is better than some five star michelin restaurants I’ve eaten …",2 months ago,14:33.6,5,Aasit Thakkar,1,https://www.google.com/maps/contrib/106193735302825240069/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUQxMzRMeWJ3EAE,My mother and I stayed one night at the Andore House to take in some city theater at the CAA and had dinner at Constantine- perfect choice. Happy Hour Cocktails and tapas were on point and dinner did not disappoint. Their take on a …,2 months ago,14:39.8,5,Lindsey Grand,63,https://www.google.com/maps/contrib/114950111478272621881/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUMxNlliVURREAE,,2 months ago,14:39.8,5,Efehan,14,https://www.google.com/maps/contrib/113079294294123043518/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUMxcnN6eU1BEAE,"Beautiful place, nice people, yummy food.  Good to go ☺️",2 months ago,14:39.8,5,Xiaoping WU,0,https://www.google.com/maps/contrib/103663417275030344012/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUMxbXI2NGFnEAE,"The restaurant had a lovely atmosphere, at first impression the place wasn’t very impressive staff wise, although the greeter was lovely there didn’t seem to be a dress code, our waiter on the other hand was not overly nice, we had ordered …",2 months ago,14:39.8,2,TLD,2,https://www.google.com/maps/contrib/109197213650803661212/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUMxc0xyak5BEAE,There’s no words for this place,2 months ago,14:39.8,5,Josue Yair Lopez Fuentes,2,https://www.google.com/maps/contrib/103044411185584847526/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSURWeTgyQUZ3EAE,"We came in for a late night spontaneous date night and this place was lovely. The atmosphere, the vibe, the lighting made for great conversation. The dishes we ordered were very flavorful and had surprising elements that took the dish to …",3 months ago,14:39.8,5,Sindhu Suresh Babu,55,https://www.google.com/maps/contrib/107591639273861782696/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSURWanRLWVFREAE,"Amazing place to have a date or some good time with friends! Service was excellent! The manager Sandhu was amazing! Good was great, and will definitely be coming back!",3 months ago,14:39.8,5,javaria hashmi,6,https://www.google.com/maps/contrib/117812475723067019410/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSURWcHMzdkJBEAE,,3 months ago,14:39.8,4,Mashpotatoe Mama,25,https://www.google.com/maps/contrib/107431391976314622769/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSURWMnZmQ3dRRRAB,,3 months ago,14:39.8,5,Jun Nacario,18,https://www.google.com/maps/contrib/108514063755076995719/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUNWM1pHQkp3EAE,Had a private event here. The room was perfect. Wine was great. The food was outstanding. And it was literally the best broccoli 🥦 I ever had in my entire life!!!  Get the broccoli!! …,3 months ago,14:39.8,5,Chris Pollock,105,https://www.google.com/maps/contrib/118331546305324139846/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSURsdDRia2FBEAE,,3 months ago,14:46.0,5,Osmany Tellez,59,https://www.google.com/maps/contrib/104245961216192564520/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSURsNjk3QndnRRAB,"Great service, made the experience enjoyable.",3 months ago,14:46.0,4,Zakir Mashadi,12,https://www.google.com/maps/contrib/104432418872514565161/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSURsazh2cHdBRRAB,Fantastic brunch spot! Pleasently surprised with how good the shakshuka was given how modern the interior decor is. Certainly authentic Mediterranean food here. The best shakshuka I've had yet. They made the eggs boiled to our request which …,3 months ago,14:46.0,5,Shravan Sivakumar,241,https://www.google.com/maps/contrib/106812078593458678663/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSURseU5uS0pREAE,This is a lovely restaurant with DELICIOUS food! Rudra took such good care of us that we ate there twice during a short visit to Toronto.,3 months ago,14:46.0,5,Anne Williamson,0,https://www.google.com/maps/contrib/108825341171257711270/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUNsbjdTR0d3EAE,,3 months ago,14:46.0,5,JamesTheWriggs,62,https://www.google.com/maps/contrib/117100461610670657943/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUNsd3FHVExnEAE,"It is hotel bar/restaurant, went with a couple of friends, I had a glass of red which was fine, buty friends cocktails were not that great. We were sitting near the front bar and it did not look that great, the back (I guess main …",4 months ago,14:46.0,3,Stefan Curcic,185,https://www.google.com/maps/contrib/104814659718214063583/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSUNsNk5YUC1RRRAB,,4 months ago,14:46.0,5,Samuel Klein,29,https://www.google.com/maps/contrib/100046338945024117970/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSURGMnNQVUVnEAE,"The entrance left me a bit confused, but the interior of the restaurant is quite stunning. The white wine mussels were quite enjoyable, although they leaned slightly towards the salty side. Unfortunately, the roasted focaccia did not meet …",4 months ago,14:46.0,3,Mina,62,https://www.google.com/maps/contrib/101266708787463753695/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSURGMk5XQXhRRRAB,,4 months ago,14:46.0,5,Brent Keller,0,https://www.google.com/maps/contrib/110880277983795375066/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSURGcUtmYnNRRRAB,"Celebrated a birthday with a group of friends. The atmosphere of the restaurant is really nice and calming, it looks very beautiful. Although there was no music. The service was fast and good as well, our servers kyle and the beautiful girl …",4 months ago,14:46.0,3,Kimia Roshani,118,https://www.google.com/maps/contrib/114633296593559481472/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSUNGejl1WTlnRRAB,"Located within the Andorre Hotel on Charles St just east (one building in fact) from Yonge street (just south of Bloor), Constantine is nestled way in the back, past the small reception desk, to a substantive and multi styled restaurant. To …",4 months ago,14:52.2,5,Craig Bromberg,359,https://www.google.com/maps/contrib/105392535576333537251/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUNGeGVlMVVBEAE,Food and service was great. The reason for not getting 5 stars is due to slow speed.,4 months ago,14:52.2,4,Eric,16,https://www.google.com/maps/contrib/100791485106568318862/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUNGeGJLQ0hREAE,"Celebrated our wedding anniversary last night. Had a fantastic dining experience. Every item on the menu were delicious.  The ambiance was great. Our server, Robert was very knowledgeable, helpful and friendly. Highly recommend.",4 months ago,14:52.2,5,Arnold Ramos,1,https://www.google.com/maps/contrib/105873748282078302552/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSUQ1cWNMYW1RRRAB,,4 months ago,14:52.2,5,Wesley Marshall,4,https://www.google.com/maps/contrib/102589329915362194142/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSUQ1OGI3MF9BRRAB,,4 months ago,14:52.2,1,Chitraang Nayyar,0,https://www.google.com/maps/contrib/111547109708961947366/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUQ1b1llclpnEAE,Had two drinks. Good but very expensive.,4 months ago,14:52.2,4,Shelly,229,https://www.google.com/maps/contrib/107883759523126666007/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUQ1cHItMkRREAE,"Late review but i am still thinking about this brunch. Spent mother’s day with my family here, great food as well as very accommodating to certain people’s dietary restrictions and had timely service as well. Didn’t snap a picture of my …",4 months ago,14:52.2,5,TCS,17,https://www.google.com/maps/contrib/118248385114108733160/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSUQ1eHJDcXZnRRAB,,4 months ago,14:52.2,5,Wally Feltham,11,https://www.google.com/maps/contrib/105839267376928292327/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUQ1c3ZDQ2NnEAE,"The staff are amazing. In particular, their blue hair and inspired cut, coupled with notable wit—truly amazing. Zero notes, absolutely lovely.",4 months ago,14:52.2,5,lindsay brandon hunter,0,https://www.google.com/maps/contrib/101789873448855412446/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSUM1Zy1yQnpnRRAB,"Just an application and a cocktail before a show, but was excellent",5 months ago,14:52.2,5,Troy Bourassa,22,https://www.google.com/maps/contrib/116534610508668405356/reviews?hl=en,,Mapo Korean BBQ 
ChZDSUhNMG9nS0VJQ0FnSUM1N3F2UUFnEAE,"Great restaurant with excellent food and great ambience. The restaurant is located in “The Andore House”, a hotel belonging to the Hyatt group. The furnishings are modern and very tasteful. The staff was very nice and friendly during our …",5 months ago,14:58.5,5,Martin B.,97,https://www.google.com/maps/contrib/102849909420317959592/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSURaNWZmN3dnRRAB,,5 months ago,14:58.5,4,Iryna Horyacheva,4,https://www.google.com/maps/contrib/105907793869956940098/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSUNaajdUdnBBRRAB,,5 months ago,14:58.5,5,Dipak Thapa,12,https://www.google.com/maps/contrib/104058323774538699057/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSURac3Z5STJRRRAB,Great place!,5 months ago,14:58.5,5,Aryan Malakouti,28,https://www.google.com/maps/contrib/109887878624567775930/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSURaekx5eGpBRRAB,"We came in for brunch on a Sunday around noon. The place was nearly empty (there was a six top on one side and a four sitting outside) and it took just under an HOUR to get our food. To add insult to injury, my food came over twenty minutes …",5 months ago,14:58.5,2,David Garegnani,0,https://www.google.com/maps/contrib/109178551299976410944/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSURabUlyOS1RRRAB,Chef Le Fleur’s kitchen at Constantine lived up to expectations with one of the best Arrabbiata I have had in some time. Delicious food and drinks. Great wine list. Service was lovely and personable.,5 months ago,14:58.5,5,Elise Bishop,13,https://www.google.com/maps/contrib/110619613704400646940/reviews?hl=en,,Mapo Korean BBQ 
ChdDSUhNMG9nS0VJQ0FnSURwcDgyZDNRRRAB,,6 months ago,14:58.5,4,André Dagenais,28,https://www.google.com/maps/contrib/108026175483573830865/reviews?hl=en,,Volos Greek Cuisine
ChZDSUhNMG9nS0VJQ0FnSURwamJQdFpBEAE,"Best breakfast, and lunch you can get here. It tastes sooo goood.",6 months ago,14:58.5,5,Tarique Aziz,74,https://www.google.com/maps/contrib/110704262570991276172/reviews?hl=en,,Volos Greek Cuisine
